Date,"Temp-Water(C)","Depth(ft)"
2003-01-02T12:00:00-08:00,10.277777777777779,5.8,
2003-01-02T12:00:00-08:00,10.222222222222221,15.8,
2003-01-02T12:00:00-08:00,10.222222222222221,26.3,
2003-01-02T12:00:00-08:00,10.222222222222221,35.6,
2003-01-02T12:00:00-08:00,10.222222222222221,45.2,
2003-01-02T12:00:00-08:00,10.222222222222221,55.4,
2003-01-02T12:00:00-08:00,10.222222222222221,65.1,
2003-01-02T12:00:00-08:00,10.166666666666664,75.1,
2003-01-02T12:00:00-08:00,10.055555555555555,85.2,
2003-01-02T12:00:00-08:00,9.444444444444445,95.1,
2003-01-02T12:00:00-08:00,9.222222222222221,105.7,
2003-01-02T12:00:00-08:00,9.11111111111111,115.4,
2003-01-02T12:00:00-08:00,8.944444444444445,125.8,
2003-01-02T12:00:00-08:00,8.833333333333334,135.0,
2003-01-02T12:00:00-08:00,8.777777777777777,145.9,
2003-01-02T12:00:00-08:00,8.722222222222223,155.2,
2003-01-02T12:00:00-08:00,8.666666666666666,165.7,
2003-01-02T12:00:00-08:00,8.666666666666666,175.1,
2003-01-02T12:00:00-08:00,8.666666666666666,185.1,
2003-02-03T12:00:00-08:00,10.722222222222221,1.5,
2003-02-03T12:00:00-08:00,10.444444444444443,10.9,
2003-02-03T12:00:00-08:00,10.388888888888891,25.7,
2003-02-03T12:00:00-08:00,10.388888888888891,35.8,
2003-02-03T12:00:00-08:00,9.944444444444445,46.8,
2003-02-03T12:00:00-08:00,9.333333333333332,56.0,
2003-02-03T12:00:00-08:00,9.000000000000002,65.4,
2003-02-03T12:00:00-08:00,8.722222222222223,76.8,
2003-02-03T12:00:00-08:00,8.666666666666666,85.1,
2003-02-03T12:00:00-08:00,8.555555555555555,95.6,
2003-02-03T12:00:00-08:00,8.444444444444446,105.4,
2003-03-03T12:00:00-08:00,10.722222222222221,0.8,
2003-03-03T12:00:00-08:00,10.722222222222221,10.3,
2003-03-03T12:00:00-08:00,10.722222222222221,21.9,
2003-03-03T12:00:00-08:00,10.722222222222221,31.4,
2003-03-03T12:00:00-08:00,10.555555555555555,41.7,
2003-03-03T12:00:00-08:00,9.444444444444445,50.6,
2003-03-03T12:00:00-08:00,8.722222222222223,61.0,
2003-03-03T12:00:00-08:00,8.444444444444446,70.2,
2003-03-03T12:00:00-08:00,8.277777777777779,79.4,
2003-03-03T12:00:00-08:00,8.277777777777779,89.8,
2003-03-03T12:00:00-08:00,8.222222222222221,101.5,
2003-03-03T12:00:00-08:00,8.166666666666668,109.9,
2003-03-03T12:00:00-08:00,8.0,121.7,
2003-03-03T12:00:00-08:00,7.833333333333333,130.2,
2003-03-03T12:00:00-08:00,7.777777777777778,141.2,
2003-03-03T12:00:00-08:00,7.722222222222222,151.3,
2003-03-03T12:00:00-08:00,7.555555555555555,160.6,
2003-03-03T12:00:00-08:00,7.5,170.5,
2003-03-31T12:00:00-08:00,15.61111111111111,1.4,
2003-03-31T12:00:00-08:00,14.166666666666666,10.3,
2003-03-31T12:00:00-08:00,14.055555555555554,20.1,
2003-03-31T12:00:00-08:00,13.0,30.1,
2003-03-31T12:00:00-08:00,12.111111111111109,40.5,
2003-03-31T12:00:00-08:00,10.61111111111111,50.2,
2003-03-31T12:00:00-08:00,10.222222222222221,61.2,
2003-03-31T12:00:00-08:00,9.888888888888888,70.7,
2003-03-31T12:00:00-08:00,9.333333333333332,81.4,
2003-03-31T12:00:00-08:00,9.222222222222221,90.4,
2003-03-31T12:00:00-08:00,9.000000000000002,100.3,
2003-03-31T12:00:00-08:00,8.833333333333334,110.4,
2003-03-31T12:00:00-08:00,8.61111111111111,121.5,
2003-03-31T12:00:00-08:00,8.555555555555555,130.3,
2003-03-31T12:00:00-08:00,8.38888888888889,140.8,
2003-03-31T12:00:00-08:00,8.277777777777779,150.4,
2003-03-31T12:00:00-08:00,8.11111111111111,161.2,
2003-03-31T12:00:00-08:00,8.055555555555555,170.6,
2003-03-31T12:00:00-08:00,8.0,181.0,
2003-03-31T12:00:00-08:00,7.944444444444443,190.1,
2003-03-31T12:00:00-08:00,7.944444444444443,196.6,
2003-04-21T12:00:00-08:00,14.000000000000002,1.1,
2003-04-21T12:00:00-08:00,14.000000000000002,11.0,
2003-04-21T12:00:00-08:00,14.000000000000002,20.1,
2003-04-21T12:00:00-08:00,13.944444444444445,31.2,
2003-04-21T12:00:00-08:00,12.777777777777779,40.5,
2003-04-21T12:00:00-08:00,11.38888888888889,50.7,
2003-04-21T12:00:00-08:00,10.5,60.3,
2003-04-21T12:00:00-08:00,10.333333333333334,70.6,
2003-04-21T12:00:00-08:00,10.111111111111112,80.2,
